hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
116906,O=Cc1cccc(F)c1,PIKNVEVCWAAOMJ-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-20045,O=Cc1cccc(F)c1,,1,1,[115479],[211],Reductive_amination,[211]
116907,Nc1ccc(N2CCCC2=O)cn1,CTPYSIBFHAXDIM-UHFFFAOYSA-N,1.0,50.0,EUR,142.0,2,Enamine,EU stock,EN300-113456,Nc1ccc(N2CCCC2=O)cn1,,1,1,[115479],[211],Reductive_amination,[211]
71708,O=C(CCl)c1ccc(O)cc1,PPPIAEPDQPCIIM-UHFFFAOYSA-N,8.0,50.0,EUR,67.0,2,Enamine,EU stock,EN300-14665,O=C(CCl)c1ccc(O)cc1,,8,8,"[69915, 70029, 70121, 70189, 70309, 88392, 88441, 88786]","[236, 71726, 71729, 71731, 71823, 71913, 71981, 72091]",Williamson_ether_synthesis,"[236, 240, 241]"
82226,CC(=O)c1ccc(O)cc1,TXFPEBPIARQUIG-UHFFFAOYSA-N,8.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-17800,CC(=O)c1ccc(O)cc1,,8,8,"[79783, 79998, 80260, 80618, 80667, 85446, 85551, 85568]","[240, 82231, 82242, 82277, 82447, 82723, 83082, 83131]",Williamson_ether_synthesis,"[240, 241]"
71591,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,4.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-18074,CC(=O)O,,4,4,"[74018, 92314, 98647, 98658]","[242, 243, 76100, 99632]",Amidation,"[95, 243, 244]"
93187,CC(=O)c1ccc(N)cc1,GPRYKVSEZCQIHD-UHFFFAOYSA-N,11.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-17971,CC(=O)c1ccc(N)cc1,,11,11,"[92314, 92325, 92336, 92340, 92341, 92343, 92394, 92435, 92562, 92579, 92737]","[242, 93206, 93225, 93229, 93230, 93232, 93283, 93346, 93473, 93490, 93664]",Amidation,"[242, 243]"
99613,Nc1ccc(C=O)cc1,VATYWCRQDJIRAI-UHFFFAOYSA-N,11.0,100.0,EUR,99.0,10,Enamine,Global catalog,EN300-85865,Nc1ccc(C=O)cc1,,11,11,"[98647, 98654, 98664, 98665, 98666, 98669, 98819, 98825, 98853, 98854, 99637]","[243, 99624, 99640, 99641, 99642, 99645, 99846, 99852, 99880, 99881, 100679]",Amidation,[243]
16031,CN1CCN(c2ccc(N)nc2)CC1=O,LFEWFEWBXIEGGJ-UHFFFAOYSA-N,4.0,50.0,EUR,240.0,2,Enamine,EU stock,EN300-196214,CN1CCN(c2ccc(N)nc2)CC1=O,,4,4,"[15614, 15892, 26628, 27595]","[16123, 16429, 28087, 29114]",Reductive_amination,"[181, 185]"
16120,Cc1cc(C=O)cc(Cl)c1C,CCYPTVHPDUYONA-UHFFFAOYSA-N,2.0,100.0,EUR,491.0,10,Enamine,Global catalog,EN300-6803354,Cc1cc(C=O)cc(Cl)c1C,,2,2,"[15612, 15892]","[16121, 16429]",Reductive_amination,[181]
19323,NC(C(=O)O)C1CCOC1,HAKFKLNJIKJGET-UHFFFAOYSA-N,1.0,50.0,EUR,153.0,2,Enamine,EU stock,EN300-88021,NC(C(=O)O)C1CCOC1,,1,1,[18372],[19324],Amidation,[139]
27,O=C(NC1CCCNC1)c1ccccc1,ZFLKDMGBVZHBAC-UHFFFAOYSA-N,2.0,50.0,EUR,54.0,2,Enamine,EU stock,EN300-7430093,Cl.O=C(NC1CCCNC1)c1ccccc1,,2,2,"[18742, 18882]","[20014, 20260]",Amidation,[182]
19867,CC1(C(=O)O)CCNC1=O,PCJXJSGAWIPHTM-UHFFFAOYSA-N,2.0,50.0,EUR,129.0,2,Enamine,EU stock,EN300-207959,CC1(C(=O)O)CCNC1=O,,2,2,"[18671, 18882]","[19900, 20260]",Amidation,[182]
20517,O=C1CN(c2ccc(Br)cc2)C(=O)N1,BEUPYBUWLGLKSM-UHFFFAOYSA-N,40.0,100.0,EUR,245.0,10,Enamine,Global catalog,EN300-1168543,O=C1CN(c2ccc(Br)cc2)C(=O)N1,,4,4,"[19085, 19346, 24569, 24751]","[20518, 20859, 25972, 26175]",Buchwald-Hartwig_amination,"[183, 184]"
20543,NCc1ccc(C(F)(F)F)cc1F,MQTBAGAVFDZXKF-UHFFFAOYSA-N,30.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-8674690,Cl.NCc1ccc(C(F)(F)F)cc1F,,3,3,"[19098, 19346, 20096]","[20544, 20859, 21674]",Buchwald-Hartwig_amination,[183]
254,NC(=O)CO,TZGPACAKMCUCKX-UHFFFAOYSA-N,20.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-42421,NC(=O)CO,,2,2,"[22596, 22647]","[24075, 24125]",Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[143]
6000,c1cncc(C2CNCCN2)c1,CGUDKJYHYOYXAQ-UHFFFAOYSA-N,20.0,50.0,EUR,101.0,2,Enamine,EU stock,EN300-26624391,Cl.Cl.c1cncc(C2CNCCN2)c1,,2,2,"[8785, 8788]","[24075, 24125]",Amidation,[143]
22817,O=C(O)Cc1cncc(Cl)c1,TZRBTIHWVMZCAU-UHFFFAOYSA-N,20.0,100.0,EUR,330.0,10,Enamine,Global catalog,EN300-2984733,O=C(O)Cc1cncc(Cl)c1,,2,2,"[21801, 21831]","[24075, 24125]",Amidation,[143]
20844,O=C1NC(=O)N(c2ccc(Br)cc2)C1=O,AWJFJQBDSYCQBL-UHFFFAOYSA-N,40.0,50.0,EUR,63.0,2,Enamine,EU stock,EN300-29242,O=C1NC(=O)N(c2ccc(Br)cc2)C1=O,,4,4,"[19335, 20096, 24615, 25705]","[20845, 21674, 26048, 27142]",Buchwald-Hartwig_amination,"[183, 184]"
26012,NCc1ccc(Cl)c(F)c1,HSNPBYKCCNMQNA-UHFFFAOYSA-N,30.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-1259179,NCc1ccc(Cl)c(F)c1,,3,3,"[24592, 24751, 25705]","[26013, 26175, 27142]",Buchwald-Hartwig_amination,[184]
28176,CCSc1cccc(C(=O)O)c1,MZRQSAWOIUBTQY-UHFFFAOYSA-N,2.0,50.0,EUR,89.0,2,Enamine,EU stock,EN300-122001,CCSc1cccc(C(=O)O)c1,,2,2,"[26704, 27595]","[28177, 29114]",Reductive_amination,[185]
30784,CC(C)N1CC(CO)CC1=O,HJRSONVKDMDDFC-UHFFFAOYSA-N,10.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-238026,CC(C)N1CC(CO)CC1=O,,1,1,[29198],[30785],Steglich_esterification,[186]
35008,NC(=NO)c1ccc(C(=O)O)cc1,VEEGPIDERPILTD-UHFFFAOYSA-N,2.0,50.0,EUR,26.0,2,Enamine,EU stock,EN300-54014,NC(=NO)c1ccc(C(=O)O)cc1,,2,2,"[33519, 40305]","[35009, 41928]",Amidation,[187]
35767,CNc1cn(C)c2ccccc12,XJGWYGYUKLQABS-UHFFFAOYSA-N,2.0,50.0,EUR,208.0,2,Enamine,EU stock,EN300-6729564,CNc1cn(C)c2ccccc12.Cl,,2,2,"[34204, 40305]","[35768, 41928]",Amidation,[187]
42387,CN1C(=O)CC(N)C1=O,MAAOXKYXACWXIW-UHFFFAOYSA-N,1.0,50.0,EUR,59.0,2,Enamine,EU stock,EN300-91159,CN1C(=O)CC(N)C1=O.O=C(O)C(F)(F)F,,1,1,[40678],[42388],Amidation,[191]
43504,O=C(O)c1ccnc(I)c1F,WMTJOHUCCVVQSY-UHFFFAOYSA-N,10.0,50.0,EUR,95.0,2,Enamine,EU stock,EN300-7721811,O=C(O)c1ccnc(I)c1F,,1,1,[41697],[43505],Steglich_esterification,[192]
45406,NNC(=O)c1ccc(N)cn1,YZIKDTLBRIHEAI-UHFFFAOYSA-N,4.0,100.0,EUR,240.0,10,Enamine,Global catalog,EN300-2945041,NNC(=O)c1ccc(N)cn1,,4,4,"[43476, 44684, 44753, 44762]","[45407, 46759, 46828, 46838]",Amidation,[171]
46085,CCC(C)(C#N)C(=O)O,BAURMQOZWYLEGX-UHFFFAOYSA-N,4.0,50.0,EUR,97.0,2,Enamine,EU stock,EN300-148797,CCC(C)(C#N)C(=O)O,,4,4,"[44049, 44684, 44753, 47620]","[46086, 46759, 46828, 49774]",Amidation,"[171, 195]"
46224,CCCC(C#N)C(=O)O,NICLKHGIKDZZGV-UHFFFAOYSA-N,3.0,50.0,EUR,202.0,2,Enamine,EU stock,EN300-148497,CCCC(C#N)C(=O)O,,3,3,"[44179, 44762, 47487]","[46225, 46838, 49641]",Amidation,"[171, 195]"
54611,NC1(C(F)(F)F)CC(F)(F)C1,AIEIQBMACXPPFT-UHFFFAOYSA-N,1.0,50.0,EUR,321.0,2,Enamine,EU stock,EN300-27144343,Cl.NC1(C(F)(F)F)CC(F)(F)C1,,1,1,[52263],[54650],Amidation,[196]
59337,CC1(N)CC2(CC2)C1,CVIIJXVNOSYTKK-UHFFFAOYSA-N,1.0,50.0,EUR,237.0,2,Enamine,EU stock,EN300-37367273,CC1(N)CC2(CC2)C1.Cl,,1,1,[57822],[59338],Amidation,[194]
60858,O=C1CCCCN1C1CCNCC1,FCGOUOJEQGSCEI-UHFFFAOYSA-N,1.0,50.0,EUR,131.0,2,Enamine,EU stock,EN300-93220,Cl.O=C1CCCCN1C1CCNCC1,,1,1,[59341],[60987],Formation_of_urea_from_two_amines,[197]
12900,O=C(O)C1(Cl)CC2CCC1O2,QTYNZHNFXNOPIJ-UHFFFAOYSA-N,1.0,50.0,EUR,202.0,2,Enamine,EU stock,EN300-226468,O=C(O)C1(Cl)CC2CCC1O2,,1,1,[60246],[61935],Amidation,[91]
62011,O=C(O)CC(C(=O)O)C(F)(F)F,SNLHTYVCHXASHO-UHFFFAOYSA-N,4.0,100.0,EUR,499.0,10,Enamine,Global catalog,EN300-1934568,O=C(O)CC(C(=O)O)C(F)(F)F,,4,4,"[60298, 60299, 60444, 60445]","[62012, 62013, 62235, 62236]",Amidation,[92]
62143,COC(=O)c1c(OCCO)nn(C)c1N,NUTVPCQGMFYYQY-UHFFFAOYSA-N,3.0,50.0,EUR,97.0,2,Enamine,EU stock,EN300-262764,COC(=O)c1c(OCCO)nn(C)c1N,,3,3,"[60366, 60444, 60445]","[62145, 62235, 62236]",Amidation,[92]
64585,O=C1CCc2cc(O)ccc21,ZRKQOVXGDIZYDS-UHFFFAOYSA-N,8.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-156504,O=C1CCc2cc(O)ccc21,,8,8,"[63231, 63401, 64350, 64676, 79814, 88238, 88431, 88718]","[64615, 64624, 64626, 65256, 65433, 66376, 66672, 82273]",Williamson_ether_synthesis,"[93, 240, 241]"
65255,CC(O)CI,PMHHCLXJMNLEIE-UHFFFAOYSA-N,8.0,50.0,EUR,62.0,2,Enamine,EU stock,EN300-185378,CC(O)CI,,8,8,"[63231, 63236, 63443, 70029, 70327, 70328, 79998, 81179]","[65256, 65262, 65475, 71823, 72108, 72109, 82447, 83594]",Williamson_ether_synthesis,"[93, 236, 240, 241]"
87371,C=CCBr,BHELZAPQIKSEDF-UHFFFAOYSA-N,5.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-19278,C=CCBr,,5,5,"[85551, 88362, 88366, 88392, 88431]","[64614, 64615, 71726, 82277, 82695]",Williamson_ether_synthesis,"[93, 236, 240, 241]"
64558,CC(C)C(=O)c1ccc(O)cc1,HUXBPJVVEDIIEO-UHFFFAOYSA-N,5.0,50.0,EUR,29.0,2,Enamine,EU stock,EN300-185369,CC(C)C(=O)c1ccc(O)cc1,,5,5,"[62568, 63443, 67026, 69049, 69667]","[64559, 65475, 68909, 70829, 71413]",Williamson_ether_synthesis,"[93, 240]"
66375,CCC(N)CI,FHZXRYLYMRACTR-UHFFFAOYSA-N,8.0,50.0,EUR,99.0,2,Enamine,EU stock,EN300-37452910,CCC(N)CI.I,,8,8,"[64350, 64351, 67026, 70189, 70749, 70777, 80260, 83121]","[66376, 66377, 68909, 71981, 72505, 72533, 82723, 85311]",Williamson_ether_synthesis,"[93, 236, 240]"
87355,CCCBr,CYNYIHKIEHGYOZ-UHFFFAOYSA-N,5.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-19391,CCCBr,,5,5,"[85446, 88676, 88700, 88718, 88786]","[64626, 64627, 71731, 82231, 82523]",Williamson_ether_synthesis,"[93, 236, 240, 241]"
65432,CC(C)(F)CI,MXPODJANGKJLIO-UHFFFAOYSA-N,8.0,100.0,EUR,163.0,10,Enamine,Global catalog,EN300-5296604,CC(C)(F)CI,,8,8,"[63401, 63402, 69667, 70121, 71099, 71100, 80618, 82312]","[65433, 65434, 71413, 71913, 72824, 72825, 83082, 84609]",Williamson_ether_synthesis,"[93, 236, 240]"
66671,FC(F)(F)CI,RKOUFQLNMRAACI-UHFFFAOYSA-N,8.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-91258,FC(F)(F)CI,,8,8,"[64676, 64677, 69049, 70309, 71276, 71277, 80667, 83524]","[66672, 66673, 70829, 72091, 73001, 73002, 83131, 85686]",Williamson_ether_synthesis,"[93, 236, 240]"
71712,O=C(CCl)c1ccc(O)cc1O,PKYLMJSVVVYYRS-UHFFFAOYSA-N,10.0,100.0,EUR,91.0,10,Enamine,Global catalog,EN300-04971,O=C(CCl)c1ccc(O)cc1O,,10,10,"[69918, 69919, 70327, 70328, 70749, 70777, 71099, 71100, 71276, 71277]","[71713, 71714, 72108, 72109, 72505, 72533, 72824, 72825, 73001, 73002]",Williamson_ether_synthesis,"[236, 240]"
19135,COC(C)C(N)C(=O)O,FYCWLJLGIAUCCL-UHFFFAOYSA-N,2.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-312324,CO[C@H](C)[C@H](N)C(=O)O,,2,2,"[18278, 74328]","[19136, 76410]",Amidation,"[95, 139]"
76099,O=C1Cc2cc(C(=O)C3CCNCC3)ccc2N1,KGMGXJSYTKIRAE-UHFFFAOYSA-N,11.0,100.0,EUR,255.0,10,Enamine,Global catalog,EN300-204906,Cl.O=C1Cc2cc(C(=O)C3CCNCC3)ccc2N1,,11,11,"[74018, 74170, 74172, 74185, 74188, 74238, 74328, 104736, 104737, 104738, 106698]","[76100, 76252, 76254, 76267, 76270, 76320, 76410, 105778, 105779, 105780, 107764]",Amidation,"[95, 244, 245]"
283,C=C(Cl)C(=O)O,SZTBMYHIYNGYIA-UHFFFAOYSA-N,5.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-147844,C=C(Cl)C(=O)O,,5,5,"[60202, 74172, 92394, 98854, 99427]","[61891, 76254, 93283, 99881, 100469]",Amidation,"[91, 95, 242, 243, 245]"
71691,O=C(O)C1CC1F,HZQKMZGKYVDMCT-UHFFFAOYSA-N,4.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-343730,O=C(O)[C@@H]1C[C@@H]1F,,4,4,"[74238, 92737, 99637, 101194]","[76320, 93664, 100679, 102236]",Amidation,"[95, 242, 243, 244, 245]"
82235,NCC(=O)c1ccc(O)cc1,MLKZSLFDXAYSHO-UHFFFAOYSA-N,8.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-7410686,Cl.NCC(=O)c1ccc(O)cc1,,8,8,"[79791, 81179, 82312, 83121, 83524, 88366, 88467, 88700]","[82236, 82523, 82667, 82695, 83594, 84609, 85311, 85686]",Williamson_ether_synthesis,"[240, 241]"
