hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
87381,N#CCBr,REXUYBKPWIPONM-UHFFFAOYSA-N,1.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-67455,N#CCBr,,1,1,[89444],[90928],Williamson_ether_synthesis,[241]
93217,CC(=O)c1ccc(N)cc1Cl,SFWDKRVMIBKYQK-UHFFFAOYSA-N,12.0,100.0,EUR,18.0,10.0,Enamine,Global catalog,EN300-132003,CC(=O)c1ccc(N)cc1Cl,,12,12,"[92332, 92448, 92496, 92511, 92607, 92675, 92801, 93016, 93477, 94842, 94918, 95232]","[93218, 93359, 93407, 93422, 93518, 93589, 93736, 93952, 94413, 95794, 95870, 96184]",Amidation,"[242, 243]"
71606,O=C(O)CO,AEMRFAOFKBGASW-UHFFFAOYSA-N,8.0,800.0,,,0.0,Stock,,EN300-19242,,0.95,8,8,"[92336, 92607, 93339, 98654, 100113, 100114, 104736, 105320]","[93225, 93518, 94275, 99624, 101155, 101156, 105778, 106379]",Amidation,"[242, 243, 244, 245]"
253,O=C(O)CCl,FOCAUTSVDIKZOP-UHFFFAOYSA-N,7.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-16767,O=C(O)CCl,,7,7,"[92340, 92511, 93762, 98664, 99724, 99725, 105237]","[93229, 93422, 94698, 99640, 100766, 100767, 106294]",Amidation,"[242, 243, 245]"
71601,O=C(O)CS,CWERGRDVMFNCDR-UHFFFAOYSA-N,8.0,800.0,,,0.0,Stock,,EN300-19250,,0.95,8,8,"[92343, 92496, 93487, 98665, 99794, 99795, 105244, 106698]","[93232, 93407, 94423, 99641, 100836, 100837, 106301, 107764]",Amidation,"[242, 243, 245]"
93321,CC(=O)c1cc(Cl)c(N)c(Cl)c1,JLPKZJDZXIKSCP-UHFFFAOYSA-N,12.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-117586,CC(=O)c1cc(Cl)c(N)c(Cl)c1,,12,12,"[92419, 93339, 93487, 93734, 93762, 93861, 93955, 94595, 95518, 96807, 96853, 96981]","[93322, 94275, 94423, 94670, 94698, 94797, 94891, 95547, 96470, 97770, 97816, 97944]",Amidation,[242]
3103,NC(=O)C(=O)O,SOWBFZRMHSNYGE-UHFFFAOYSA-N,7.0,50.0,EUR,18.0,2.0,Enamine,EU stock,EN300-113507,NC(=O)C(=O)O,,7,7,"[92575, 92675, 95518, 98677, 102449, 102467, 105986]","[93486, 93589, 96470, 99656, 103491, 103509, 107048]",Amidation,"[242, 243, 245]"
45412,CC(C#N)C(=O)O,JDEFPFLTCXIVDH-UHFFFAOYSA-N,6.0,50.0,EUR,45.0,2.0,Enamine,EU stock,EN300-72730,CC(C#N)C(=O)O,,6,6,"[92680, 95232, 96853, 99398, 104768, 106318]","[93594, 96184, 97816, 100440, 105810, 107383]",Amidation,"[242, 243, 244, 245]"
99650,NNc1ccc(C(N)=O)cc1,URSUOMZVWOFEST-UHFFFAOYSA-N,22.0,50.0,EUR,72.0,2.0,Enamine,EU stock,EN300-7417384,Cl.NNc1ccc(C(N)=O)cc1,,22,22,"[98673, 98683, 99724, 99725, 99794, 99795, 99841, 99851, 100113, 100114, 100857, 100858, 102449, 102467, 103372, 103382, 103500, 103501, 104030, 104031, 104226, 104227]","[99651, 99664, 100766, 100767, 100836, 100837, 100883, 100893, 101155, 101156, 101899, 101900, 103491, 103509, 104415, 104425, 104542, 104543, 105072, 105073, 105268, 105269]",Amidation,[243]
74423,O=C(O)CCCF,BDXSWIQVLYXSSU-UHFFFAOYSA-N,1.0,50.0,EUR,150.0,2.0,Enamine,EU stock,EN300-243981,O=C(O)CCCF,,1,1,[104775],[105817],Amidation,[244]
105900,CN(C)C(=O)c1ccc2c(c1)CCN2,DCETYGPURKPSMV-UHFFFAOYSA-N,12.0,50.0,EUR,84.0,2.0,Enamine,EU stock,EN300-67129,CN(C)C(=O)c1ccc2c(c1)CCN2,,12,12,"[104849, 105237, 105244, 105320, 105365, 105484, 105914, 105986, 105996, 106318, 106363, 106396]","[105901, 106294, 106301, 106379, 106424, 106543, 106976, 107048, 107058, 107383, 107428, 107461]",Amidation,[245]
